Horizontal_vibration_signals,Vertical_vibration_signals
-1.5097856521606445,0.7209538668394089
4.241347312927246,0.9759665280580521
1.0684608668088913,-3.734290599822998
3.079235553741455,-1.328587532043457
0.8564352989196777,-2.221822738647461
0.39343830198049545,-2.547752857208252
-2.335333824157715,-1.6711950302124023
-4.642856121063232,-3.739595413208008
-1.5199780464172363,-3.5210251808166504
-2.6143431663513184,-2.546536922454834
-3.5623788833618164,-4.0940046310424805
-3.8259267807006836,-1.8202424049377441
-3.283524513244629,-2.775895595550537
-1.8567442893981934,0.2719997987151146
-6.310081481933594,0.9343265742063522
-0.23429390043020248,1.3797640800476074
2.2784829139709473,0.5508304014801979
4.596340656280518,5.61833381652832
5.8601975440979,6.0680389404296875
2.1579980850219727,6.928372383117676
4.622077941894531,4.311215877532959
5.398428440093994,2.9042601585388184
7.693088054656982,9.097790718078613
11.366009712219238,7.292664051055908
9.314167499542236,8.544564247131348
5.925512313842773,8.217024803161621
6.63684606552124,9.252047538757324
1.5054941177368164,5.704641342163086
-2.7608394622802734,8.053374290466309
-4.64320182800293,-0.9271740913391113
-10.884666442871094,-5.420851707458496
-21.389269828796387,-7.957673072814941
-29.730045795440674,-5.471360683441162
-26.660966873168945,-3.403043746948242
-20.107126235961914,-9.178531169891357
-4.26095724105835,-9.861886501312256
-0.2579212002456188,-7.258772850036621
-1.087033674120903,-5.52288293838501
-5.262625217437744,-10.250139236450195
-9.658634662628174,-9.990382194519043
5.518126487731934,-13.124644756317139
8.142614364624023,-7.458555698394775
18.076610565185547,-3.3395767211914062
24.43985939025879,-1.6821861267089844
16.24305248260498,-1.417088508605957
12.855064868927002,-0.4987359046936035
10.667729377746582,0.6439328193664551
5.617725849151611,2.6798486709594727
23.816382884979248,1.5561699867248535
24.018216133117676,1.706540584564209
4.587757587432861,0.5748986825346947
8.14598798751831,2.7778267860412598
0.3465890884399414,3.3828139305114746
-1.1469007283449173,0.9971857070922852
3.793656826019287,-2.1387457847595215
-4.577648639678955,-3.127121925354004
-16.42024517059326,-0.7858037948608398
-25.273990631103516,-0.8826494216918945
-20.42592763900757,-0.6658195704221725
-15.935719013214111,-1.554429531097412
-11.596381664276123,-0.9975314140319824
-13.787400722503662,3.786039352416992
-18.68259906768799,1.5524864196777344
-9.46117639541626,3.5725831985473633
5.959689617156982,0.3525375947356224
2.2611618041992188,1.1081576347351074
-2.524697780609131,4.16712760925293
-0.3944754973053932,4.716348648071289
2.7971506118774414,2.6564955711364746
13.791000843048096,5.095648765563965
16.464507579803467,5.963850021362305
17.927253246307373,8.279097080230713
9.036195278167725,4.2733073234558105
2.9024243354797363,5.7224273681640625
5.305302143096924,4.115092754364014
0.9800195693969727,1.5452146530151367
-0.027453899383544922,2.4945974349975586
-0.8313416689634323,-1.0775566101074219
-7.981765270233154,-0.393676795065403
-10.097098350524902,-1.0217785835266113
8.984339237213135,0.013720999704673886
18.049907684326172,-3.1566619873046875
-3.309488296508789,-8.928823471069336
0.13877149671316147,-9.716379642486572
-1.8857002258300781,-9.19201374053955
-2.7018070220947266,-6.956684589385986
1.7520427703857422,-9.286093711853027
4.350876808166504,-5.775356292724609
-2.0714759826660156,-8.33667516708374
-14.439523220062256,-6.491339206695557
-14.921963214874268,-2.839076519012451
-8.28709602355957,-1.6556739807128906
-7.7880024909973145,0.6397128105163574
0.4532814025878906,5.5420756340026855
